customer_key,customer_code,first_name,last_name,email,age_group,gender,loyalty_tier,signup_date
1585,CUST-01585,Karabo,dlamini,customer1585@email.com,18-24,F,Platinum,2023-12-14
1586,CUST-01586,Aisha,Naidoo,customer1586@email.com,45-54,F,Bronze,2023-04-29
1587,CUST-01587,Pieter,Mahlangu,customer1587@email.com,25-34,M,Platinum,2019-08-22
1588,CUST-01588,Faith,Nkosi,customer1588@email.com,35-44,M,Platinum,2022-08-21
1589,CUST-01589,Zanele,Coetzee,customer1589@email.com,25-34,F,Silver,2018-04-24
1590,CUST-01590,Michael,Mabaso,customer1590@email.com,45-54,M,Bronze,2023-09-19
1591,CUST-01591,Andrew,Pretorius,,55+,M,Gold,2018-09-29
1592,CUST-01592,Hendrik,Cele,customer1592@email.com,35-44,F,Platinum,2023-03-18
1593,CUST-01593,Kagiso,Mabaso,customer1593@email.com,55+,M,Silver,2022-05-01
1594,CUST-01594,Mpho,Nkosi,customer1594@email.com,35-44,F,Bronze,2018-09-15
1595,CUST-01595,Yolanda,Smith,customer1595@email.com,55+,M,Bronze,2020-09-07
1596,CUST-01596,David,Khumalo,customer1596@email.com,25-34,M,Platinum,2022-10-03
1597,CUST-01597,Faith,Mosia,customer1597@email.com,25-34,F,Silver,2021-08-08
1598,CUST-01598,Tumi,Mahlangu,customer1598@email.com,25-34,F,Bronze,2021-10-13
1599,CUST-01599,Johan,Pillay,customer1599@email.com,35-44,M,Bronze,2019-08-23
1600,CUST-01600,  Pieter,Pillay,customer1600@email.com,45-54,F,Silver,2020-11-09
1601,CUST-01601,Refilwe,Mthembu,customer1601@email.com,55+,M,Silver,2023-06-29
1602,CUST-01602,Sarah,Pillay,customer1602@email.com,18-24,M,Bronze,2018-08-12
1603,CUST-01603,Pieter,Williams,customer1603@email.com,25-34,M,Gold,2022-09-30
1604,CUST-01604,REFILWE,Dlamini,customer1604@email.com,25-34,M,Bronze,2022-10-27
1605,CUST-01605,Andrew,Mabaso,customer1605@email.com,18-24,F,Platinum,2019-09-14
1606,CUST-01606,Johan,Mahlangu,customer1606@email.com,18-24,F,Platinum,2019-10-19
1607,CUST-01607,Brenda,van der Merwe,customer1607@email.com,25-34,M,Bronze,2019-11-10
1608,CUST-01608,Pieter,Mokoena,customer1608@email.com,45-54,M,Bronze,2022-05-03
1609,CUST-01609,Pieter,Nkosi,customer1609@email.com,18-24,F,Bronze,2022-04-07
1610,CUST-01610,Hendrik,Reddy,customer1610@email.com,55+,F,Platinum,2023-08-07
1611,CUST-01611,Michael,Mabaso,customer1611@email.com,25-34,F,Bronze,2022-03-27
1612,CUST-01612,Nomvula,Naidoo,customer1612@email.com,55+,F,Bronze,2022-04-04
1613,CUST-01613,Nthabiseng,Ndlovu,customer1613@email.com,55+,F,Bronze,2022-05-12
1614,CUST-01614,Naledi,Mokoena,customer1614@email.com,35-44,M,Bronze,2020-11-10
1615,CUST-01615,Karabo,Mthembu,customer1615@email.com,25-34,M,Silver,2023-12-15
1616,CUST-01616,Karabo,Dlamini,customer1616@email.com,35-44,M,Silver,2018-07-25
1617,CUST-01617,Priya,Mthembu,customer1617@email.com,25-34,F,Bronze,2020-02-01
1618,CUST-01618,Thabo,Pretorius,customer1618@email.com,35-44,F,Silver,2019-12-22
1619,CUST-01619,Hendrik,Mahlangu,customer1619@email.com,18-24,F,Platinum,2018-10-03
1620,CUST-01620,Rashid,Mahlangu,customer1620@email.com,25-34,M,Bronze,2020-01-03
1621,CUST-01621,Rashid,Mokoena,customer1621@email.com,55+,M,Silver,2023-08-14
1622,CUST-01622,Aisha,Mahlangu,customer1622@email.com,55+,F,Silver,2022-02-13
1623,CUST-01623,Johan,Maluleke,customer1623@email.com,18-24,F,Bronze,2018-06-23
1624,CUST-01624,Thandi,Smith,customer1624@email.com,55+,F,Gold,2022-07-13
1625,CUST-01625,Tumi,Jacobs,customer1625@email.com,55+,F,Bronze,2020-10-26
1626,CUST-01626,Tumi,Sithole,customer1626@email.com,18-24,F,Silver,2021-05-07
1627,CUST-01627,Naledi,Smith,,25-34,F,Platinum,2022-11-19
1628,CUST-01628,Refilwe,Visser,customer1628@email.com,18-24,M,Silver,2019-08-06
1629,CUST-01629,Zanele,Sithole,customer1629@email.com,45-54,M,Bronze,2019-06-19
1630,CUST-01630,Aisha,Kruger,customer1630@email.com,45-54,M,Silver,2022-05-03
1631,CUST-01631,David,Jacobs,customer1631@email.com,18-24,F,Bronze,2023-05-18
1632,CUST-01632,Nomvula,Smith,customer1632@email.com,18-24,M,Silver,2021-01-09
1633,CUST-01633,Nomvula,Kruger,customer1633@email.com,35-44,F,Bronze,2023-03-01
1634,CUST-01634,Karabo,Dlamini,customer1634@email.com,55+,M,Gold,2022-11-11
1635,CUST-01635,Faith,Williams,customer1635@email.com,35-44,F,Gold,2022-03-28
1636,CUST-01636,Bongani,Kruger,customer1636@email.com,35-44,F,Bronze,2022-04-22
1637,CUST-01637,Sipho,Dlamini,customer1637@email.com,25-34,F,Silver,2022-09-07
1638,CUST-01638,Refilwe,Mthembu,customer1638@email.com,35-44,F,Platinum,2018-06-03
1639,CUST-01639,Lerato,Botha,customer1639@email.com,45-54,F,Silver,2018-11-24
1640,CUST-01640,Bongani,Jacobs,customer1640@email.com,35-44,M,Gold,2021-09-16
1641,CUST-01641,Nthabiseng,Mosia,customer1641@email.com,25-34,M,Silver,2020-10-01
1642,CUST-01642,Brenda,Mthembu,customer1642@email.com,18-24,F,Platinum,2022-07-16
1643,CUST-01643,Yolanda,Mthembu,customer1643@email.com,45-54,M,Bronze,2020-10-15
1644,CUST-01644,Ayanda,Williams,customer1644@email.com,18-24,M,Bronze,2021-05-10
1645,CUST-01645,Andrew,Sithole,customer1645@email.com,45-54,F,Platinum,2018-08-22
1646,CUST-01646,Sarah,Patel,customer1646@email.com,25-34,F,Silver,2021-06-15
1647,CUST-01647,Priya,Pillay,customer1647@email.com,35-44,M,Silver,2019-11-07
1648,CUST-01648,Mpho,Ndlovu,customer1648@email.com,25-34,F,Silver,2018-02-04
1649,CUST-01649,Hendrik,Nkosi,customer1649@email.com,18-24,F,Bronze,2018-07-30
1650,CUST-01650,Sipho,Patel,customer1650@email.com,55+,M,Bronze,2022-01-03
1651,CUST-01651,Thabo,Smith,customer1651@email.com,25-34,M,Silver,2018-01-01
1652,CUST-01652,Sanele,Sithole,customer1652@email.com,25-34,M,Silver,2021-03-11
1653,CUST-01653,Andrew,Mthembu,customer1653@email.com,35-44,M,Silver,2020-07-05
1654,CUST-01654,Yolanda,Naidoo,customer1654@email.com,35-44,F,Gold,2023-09-16
1655,CUST-01655,Ayanda,Pillay,customer1655@email.com,25-34,M,Silver,2021-08-30
1656,CUST-01656,Aisha,Mosia,customer1656@email.com,45-54,M,Bronze,2019-03-18
1657,CUST-01657,Bongani,Nkosi,customer1657@email.com,45-54,F,Bronze,2023-05-27
1658,CUST-01658,Priya,Kruger,customer1658@email.com,45-54,M,Bronze,2020-05-09
1659,CUST-01659,Thabo,Pillay,customer1659@email.com,45-54,M,Platinum,2020-10-29
1660,CUST-01660,Brenda,Maluleke,customer1660@email.com,35-44,F,Gold,2019-06-29
1661,CUST-01661,  Mpho,Cele,customer1661@email.com,45-54,M,Silver,2020-10-23
1662,CUST-01662,Hendrik,Naidoo,customer1662@email.com,25-34,M,Silver,2021-02-12
1663,CUST-01663,SIPHO,Cele,customer1663@email.com,18-24,M,Silver,2021-10-13
1664,CUST-01664,Faith,Pretorius,customer1664@email.com,35-44,F,Silver,2023-08-31
1665,CUST-01665,Refilwe,Mabaso,customer1665@email.com,45-54,F,Silver,2018-06-11
1666,CUST-01666,Faith,Maluleke,customer1666@email.com,45-54,F,Silver,2018-09-15
1667,CUST-01667,Priya,Mabaso,customer1667@email.com,35-44,M,Platinum,2020-12-20
1668,CUST-01668,Johan,Reddy,customer1668@email.com,25-34,F,Bronze,2018-06-16
1669,CUST-01669,Naledi,Mokoena,customer1669@email.com,18-24,F,Platinum,2022-09-04
1670,CUST-01670,Andrew,Reddy,customer1670@email.com,18-24,M,Silver,2021-03-23
1671,CUST-01671,Kagiso,Tshabalala,customer1671@email.com,35-44,M,Silver,2018-11-23
1672,CUST-01672,Thandi,van der Merwe,customer1672@email.com,45-54,M,Silver,2020-11-19
1673,CUST-01673,Nomvula,Tshabalala,customer1673@email.com,18-24,M,Platinum,2018-10-08
1674,CUST-01674,Pieter,Mokoena,customer1674@email.com,25-34,M,Platinum,2021-01-11
1675,CUST-01675,Michael,Naidoo,customer1675@email.com,45-54,F,Platinum,2019-05-16
1676,CUST-01676,Lerato,Jacobs,customer1676@email.com,18-24,M,Bronze,2020-10-22
1677,CUST-01677,Thabo,Patel,customer1677@email.com,18-24,F,Platinum,2021-12-10
1678,CUST-01678,Naledi,Visser,customer1678@email.com,25-34,M,Silver,2020-05-19
1679,CUST-01679,Lebo,Sithole,customer1679@email.com,45-54,F,Silver,2020-07-17
1680,CUST-01680,Mpho,Kruger,customer1680@email.com,18-24,F,Gold,2021-12-26
1681,CUST-01681,Mpho,coetzee,customer1681@email.com,18-24,M,Silver,2019-07-04
1682,CUST-01682,Aisha,Sithole,customer1682@email.com,35-44,M,Bronze,2018-05-14
1683,CUST-01683,Kagiso,Coetzee,customer1683@email.com,35-44,F,Bronze,2019-07-15
1684,CUST-01684,Zanele,Naidoo,customer1684@email.com,35-44,F,Silver,2023-08-03
1685,CUST-01685,Thandi,Mokoena,customer1685@email.com,55+,M,Bronze,2023-11-21
1686,CUST-01686,Pieter,van der Merwe,customer1686@email.com,55+,M,Bronze,2020-05-19
1687,CUST-01687,Sipho,Mthembu,customer1687@email.com,55+,F,Silver,2018-11-23
1688,CUST-01688,Nthabiseng,Smith,customer1688@email.com,18-24,F,Bronze,2022-09-18
1689,CUST-01689,Bongani,Dlamini,,18-24,F,Platinum,2023-05-08
1690,CUST-01690,Karabo,Pillay,customer1690@email.com,18-24,F,Bronze,2020-10-11
1691,CUST-01691,Thabo,Kruger,customer1691@email.com,25-34,M,Bronze,2023-04-11
1692,CUST-01692,  Bongani,Reddy,customer1692@email.com,55+,M,Silver,2021-01-24
1693,CUST-01693,Kagiso,Botha,customer1693@email.com,35-44,F,Bronze,2023-12-02
1694,CUST-01694,Naledi,Ndlovu,customer1694@email.com,45-54,F,Gold,2019-05-26
1695,CUST-01695,ANDREW,Sithole,customer1695@email.com,55+,M,Platinum,2019-06-10
1696,CUST-01696,Lebo,Ndlovu,,18-24,M,Gold,2020-10-20
1697,CUST-01697,Naledi,Patel,,18-24,M,Silver,2020-05-10
1698,CUST-01698,Pieter,Naidoo,customer1698@email.com,35-44,F,Silver,2022-02-19
1699,CUST-01699,Nthabiseng,Pretorius,customer1699@email.com,45-54,F,Bronze,2020-04-26
1700,CUST-01700,Yolanda,Reddy,customer1700@email.com,18-24,F,Bronze,2022-11-27
1701,CUST-01701,Sarah,Maluleke,customer1701@email.com,35-44,M,Silver,2023-11-18
1702,CUST-01702,Pieter,Smith,,18-24,F,Bronze,2023-12-10
1703,CUST-01703,David,Kruger,customer1703@email.com,35-44,M,Silver,2022-05-19
1704,CUST-01704,Johan,maluleke,customer1704@email.com,55+,M,Bronze,2020-06-15
1705,CUST-01705,Zanele,Tshabalala,customer1705@email.com,35-44,F,Bronze,2023-10-17
1706,CUST-01706,Lerato,Ndlovu,customer1706@email.com,55+,M,Gold,2020-09-27
1707,CUST-01707,BRENDA,Pretorius,customer1707@email.com,55+,F,Bronze,2022-09-16
1708,CUST-01708,Brenda,Khumalo,customer1708@email.com,55+,M,Gold,2021-01-18
1709,CUST-01709,Naledi,Reddy,customer1709@email.com,55+,M,Bronze,2023-04-17
1710,CUST-01710,Mpho,Dlamini,customer1710@email.com,25-34,F,Silver,2023-07-13
1711,CUST-01711,Thandi,Mosia,customer1711@email.com,25-34,F,Silver,2018-06-29
1712,CUST-01712,Kagiso,Tshabalala,customer1712@email.com,25-34,M,Bronze,2019-07-10
1713,CUST-01713,Karabo,van der merwe,customer1713@email.com,55+,F,Bronze,2021-02-22
1714,CUST-01714,Lerato,Naidoo,customer1714@email.com,25-34,M,Silver,2024-01-09
1715,CUST-01715,Ayanda,Mthembu,,25-34,F,Bronze,2023-06-29
1716,CUST-01716,Pieter,Nkosi,,35-44,F,Silver,2021-11-30
1717,CUST-01717,AYANDA,Mahlangu,,25-34,M,Platinum,2021-02-01
1718,CUST-01718,Thabo,Botha,customer1718@email.com,35-44,F,Bronze,2019-06-28
1719,CUST-01719,Nthabiseng,Maluleke,customer1719@email.com,35-44,F,Platinum,2020-04-16
1720,CUST-01720,Nthabiseng,Coetzee,customer1720@email.com,25-34,F,Bronze,2018-02-01
1721,CUST-01721,Kagiso,Mahlangu,customer1721@email.com,18-24,M,Silver,2020-05-17
1722,CUST-01722,Pieter,Coetzee,customer1722@email.com,55+,F,Silver,2023-12-15
1723,CUST-01723,Thabo,Mabaso,customer1723@email.com,35-44,F,Bronze,2022-12-29
1724,CUST-01724,Andrew,Khumalo,customer1724@email.com,45-54,F,Bronze,2021-04-25
1725,CUST-01725,Yolanda,Ndlovu,customer1725@email.com,18-24,F,Silver,2023-12-26
1726,CUST-01726,Priya,Kruger,customer1726@email.com,25-34,M,Bronze,2020-08-07
1727,CUST-01727,Tumi,Mabaso,customer1727@email.com,55+,M,Bronze,2023-11-21
1728,CUST-01728,Zanele,Naidoo,customer1728@email.com,25-34,M,Gold,2020-04-20
1729,CUST-01729,Lebo,Nkosi,customer1729@email.com,35-44,F,Bronze,2018-11-25
1730,CUST-01730,Nthabiseng,Mthembu,,18-24,M,Bronze,2018-04-22
1731,CUST-01731,Mpho,Mahlangu,customer1731@email.com,45-54,M,Silver,2020-02-19
1732,CUST-01732,Rashid,Williams,customer1732@email.com,25-34,F,Bronze,2018-04-16
1733,CUST-01733,Naledi,Reddy,customer1733@email.com,25-34,M,Silver,2020-12-04
1734,CUST-01734,Sanele,Patel,customer1734@email.com,25-34,M,Platinum,2018-11-10
1735,CUST-01735,Faith,Smith,customer1735@email.com,45-54,F,Bronze,2023-09-09
1736,CUST-01736,Sipho,Mabaso,customer1736@email.com,18-24,F,Gold,2021-10-30
1737,CUST-01737,Tumi,Mthembu,customer1737@email.com,35-44,M,Bronze,2019-09-04
1738,CUST-01738,Karabo,Reddy,customer1738@email.com,55+,M,Gold,2018-06-21
1739,CUST-01739,Brenda,Dlamini,customer1739@email.com,55+,F,Platinum,2023-02-28
1740,CUST-01740,Thandi,Cele,customer1740@email.com,25-34,M,Bronze,2020-01-27
1741,CUST-01741,Zanele,Visser,customer1741@email.com,55+,M,Bronze,2019-05-24
1742,CUST-01742,Lebo,Tshabalala,customer1742@email.com,25-34,M,Silver,2023-08-04
1743,CUST-01743,Ayanda,Cele,customer1743@email.com,25-34,F,Silver,2018-09-26
1744,CUST-01744,Nthabiseng,Smith,customer1744@email.com,45-54,F,Bronze,2021-06-13
1745,CUST-01745,Thandi,Botha,customer1745@email.com,45-54,M,Bronze,2023-12-05
1746,CUST-01746,David,Cele,customer1746@email.com,25-34,F,Platinum,2022-05-16
1747,CUST-01747,Karabo,Cele,customer1747@email.com,35-44,M,Bronze,2022-02-20
1748,CUST-01748,NOMVULA,Tshabalala,customer1748@email.com,35-44,M,Platinum,2021-02-20
1749,CUST-01749,Johan,Tshabalala,customer1749@email.com,35-44,M,Silver,2021-02-02
1750,CUST-01750,Andrew,Mosia,customer1750@email.com,35-44,M,Bronze,2018-08-24
1751,CUST-01751,Priya,Khumalo,customer1751@email.com,55+,F,Gold,2020-11-21
1752,CUST-01752,Pieter,Pillay,customer1752@email.com,55+,F,Gold,2023-02-06
1753,CUST-01753,Hendrik,Visser,customer1753@email.com,25-34,F,Bronze,2019-01-10
1754,CUST-01754,Aisha,Pillay,customer1754@email.com,18-24,M,Platinum,2018-05-23
1755,CUST-01755,Andrew,Cele,customer1755@email.com,55+,F,Platinum,2023-03-07
1756,CUST-01756,  Kagiso,Tshabalala,customer1756@email.com,18-24,M,Bronze,2018-04-19
1757,CUST-01757,Faith,Coetzee,customer1757@email.com,45-54,F,Silver,2020-09-28
1758,CUST-01758,Lebo,Mosia,customer1758@email.com,18-24,M,Silver,2022-08-29
1759,CUST-01759,Karabo,Mabaso,customer1759@email.com,18-24,F,Bronze,2018-10-18
1760,CUST-01760,Kagiso,Smith,customer1760@email.com,45-54,M,Bronze,2019-07-25
1761,CUST-01761,Sanele,Tshabalala,customer1761@email.com,45-54,F,Bronze,2020-09-10
1762,CUST-01762,Mpho,Coetzee,customer1762@email.com,25-34,F,Gold,2021-04-19
1763,CUST-01763,Sipho,Jacobs,customer1763@email.com,45-54,F,Platinum,2022-06-08
1764,CUST-01764,Bongani,Dlamini,customer1764@email.com,18-24,M,Platinum,2018-03-15
1765,CUST-01765,Sipho,Pretorius,customer1765@email.com,45-54,M,Gold,2018-04-22
1766,CUST-01766,Michael,Nkosi,customer1766@email.com,35-44,F,Bronze,2020-06-14
1767,CUST-01767,Sipho,Coetzee,customer1767@email.com,45-54,M,Silver,2023-06-11
1768,CUST-01768,Nomvula,Pretorius,customer1768@email.com,55+,M,Platinum,2021-05-30
1769,CUST-01769,Tumi,Maluleke,customer1769@email.com,25-34,F,Bronze,2023-12-06
1770,CUST-01770,Nomvula,Botha,customer1770@email.com,45-54,M,Silver,2022-02-26
1771,CUST-01771,Sanele,Dlamini,customer1771@email.com,35-44,M,Bronze,2021-03-31
1772,CUST-01772,Ayanda,Maluleke,customer1772@email.com,55+,F,Platinum,2022-09-20
1773,CUST-01773,Faith,Reddy,customer1773@email.com,18-24,F,Bronze,2023-02-12
1774,CUST-01774,Kagiso,Visser,customer1774@email.com,55+,M,Bronze,2021-09-15
1775,CUST-01775,Thandi,Cele,customer1775@email.com,25-34,M,Bronze,2020-03-07
1776,CUST-01776,Thabo,Cele,customer1776@email.com,45-54,M,Silver,2022-10-27
1777,CUST-01777,ANDREW,Mosia,customer1777@email.com,45-54,M,Gold,2023-02-16
1778,CUST-01778,Michael,Mahlangu,customer1778@email.com,55+,M,Bronze,2023-10-31
1779,CUST-01779,Nthabiseng,Reddy,customer1779@email.com,55+,M,Platinum,2019-07-22
1780,CUST-01780,Sanele,Smith,customer1780@email.com,25-34,F,Bronze,2019-04-28
1781,CUST-01781,Thandi,Williams,customer1781@email.com,45-54,F,Bronze,2019-08-24
1782,CUST-01782,Rashid,Williams,customer1782@email.com,18-24,F,Platinum,2020-06-06
1783,CUST-01783,Sarah,van der Merwe,customer1783@email.com,35-44,F,Platinum,2023-12-05
1784,CUST-01784,Pieter,Mthembu,customer1784@email.com,55+,F,Gold,2021-06-26
1785,CUST-01785,Hendrik,Dlamini,customer1785@email.com,18-24,F,Silver,2018-01-05
1786,CUST-01786,Naledi,Pillay,customer1786@email.com,25-34,M,Bronze,2023-08-26
1787,CUST-01787,Nthabiseng,Khumalo,customer1787@email.com,18-24,F,Silver,2018-07-16
1788,CUST-01788,Sipho,Mabaso,customer1788@email.com,18-24,F,Silver,2021-08-09
1789,CUST-01789,Faith,Mahlangu,customer1789@email.com,25-34,M,Gold,2022-08-12
1790,CUST-01790,Karabo,Botha,customer1790@email.com,45-54,M,Bronze,2021-02-27
1791,CUST-01791,Ayanda,Maluleke,customer1791@email.com,55+,M,Bronze,2019-06-17
1792,CUST-01792,Thandi,Williams,customer1792@email.com,45-54,M,Bronze,2023-04-27
1793,CUST-01793,Refilwe,Mosia,,55+,F,Bronze,2023-11-17
1794,CUST-01794,Nomvula,Khumalo,customer1794@email.com,35-44,M,Bronze,2021-07-10
1795,CUST-01795,Karabo,Pillay,,18-24,M,Silver,2019-11-04
1796,CUST-01796,Thabo,Mokoena,customer1796@email.com,25-34,F,Silver,2021-07-25
1797,CUST-01797,Kagiso,Ndlovu,customer1797@email.com,35-44,F,Silver,2021-04-30
1798,CUST-01798,Sipho,Tshabalala,customer1798@email.com,35-44,M,Platinum,2022-06-09
1799,CUST-01799,Pieter,Coetzee,customer1799@email.com,18-24,F,Silver,2020-10-21
1800,CUST-01800,Kagiso,van der Merwe,customer1800@email.com,25-34,M,Bronze,2023-10-04
1801,CUST-01801,Thandi,Mahlangu,customer1801@email.com,18-24,M,Bronze,2020-01-18
1802,CUST-01802,Tumi,Coetzee,customer1802@email.com,25-34,F,Platinum,2022-11-29
1803,CUST-01803,Sanele,Botha,customer1803@email.com,55+,F,Silver,2019-12-27
1804,CUST-01804,Thandi,Naidoo,,45-54,M,Silver,2022-10-22
1805,CUST-01805,Brenda,Mosia,customer1805@email.com,25-34,M,Bronze,2023-10-24
1806,CUST-01806,Faith,Mokoena,customer1806@email.com,35-44,F,Gold,2020-07-06
1807,CUST-01807,Thabo,Nkosi,,55+,F,Bronze,2021-10-04
1808,CUST-01808,Nthabiseng,Mthembu,customer1808@email.com,18-24,M,Bronze,2019-12-15
1809,CUST-01809,Refilwe,Pillay,customer1809@email.com,35-44,M,Silver,2023-12-29
1810,CUST-01810,Andrew,Mabaso,customer1810@email.com,18-24,F,Platinum,2019-06-04
1811,CUST-01811,Sipho,Mabaso,customer1811@email.com,55+,F,Gold,2020-10-24
1812,CUST-01812,Aisha,Smith,customer1812@email.com,18-24,F,Bronze,2018-09-28
1813,CUST-01813,Michael,Kruger,customer1813@email.com,18-24,F,Bronze,2022-12-13
1814,CUST-01814,Johan,Williams,customer1814@email.com,18-24,F,Bronze,2020-02-04
1815,CUST-01815,Naledi,Cele,customer1815@email.com,45-54,F,Silver,2023-03-05
1816,CUST-01816,Kagiso,Patel,customer1816@email.com,25-34,F,Silver,2019-09-23
1817,CUST-01817,Refilwe,Khumalo,customer1817@email.com,18-24,F,Gold,2023-11-18
1818,CUST-01818,Thabo,Reddy,customer1818@email.com,35-44,F,Silver,2018-05-03
1819,CUST-01819,Bongani,Mabaso,customer1819@email.com,35-44,M,Platinum,2019-11-19
1820,CUST-01820,Bongani,Naidoo,customer1820@email.com,55+,F,Bronze,2023-03-02
1821,CUST-01821,Aisha,Jacobs,customer1821@email.com,55+,F,Platinum,2019-06-30
1822,CUST-01822,Naledi,Botha,customer1822@email.com,35-44,F,Bronze,2019-02-27
1823,CUST-01823,Zanele,Nkosi,customer1823@email.com,25-34,F,Silver,2023-06-03
1824,CUST-01824,Thabo,Ndlovu,customer1824@email.com,55+,F,Bronze,2021-11-07
1825,CUST-01825,Johan,Pretorius,,55+,F,Silver,2023-06-29
1826,CUST-01826,Yolanda,Williams,customer1826@email.com,35-44,M,Bronze,2021-03-22
1827,CUST-01827,Nomvula,Smith,customer1827@email.com,18-24,F,Silver,2018-11-02
1828,CUST-01828,Brenda,Mahlangu,customer1828@email.com,18-24,M,Platinum,2021-01-07
1829,CUST-01829,Karabo,Khumalo,customer1829@email.com,25-34,M,Bronze,2021-09-04
1830,CUST-01830,Bongani,Mahlangu,customer1830@email.com,18-24,M,Platinum,2023-11-19
1831,CUST-01831,Sarah,Maluleke,customer1831@email.com,18-24,F,Platinum,2019-09-06
1832,CUST-01832,Rashid,Nkosi,customer1832@email.com,55+,F,Silver,2019-05-15
1833,CUST-01833,Sipho,Mabaso,customer1833@email.com,25-34,F,Silver,2019-06-16
1834,CUST-01834,Thabo,Patel,customer1834@email.com,18-24,F,Platinum,2022-09-01
1835,CUST-01835,Faith,Ndlovu,customer1835@email.com,25-34,M,Silver,2021-05-08
1836,CUST-01836,Ayanda,Naidoo,customer1836@email.com,55+,F,Bronze,2021-10-22
1837,CUST-01837,Rashid,Naidoo,customer1837@email.com,55+,M,Bronze,2021-06-01
1838,CUST-01838,Rashid,Mosia,customer1838@email.com,18-24,M,Platinum,2018-06-11
1839,CUST-01839,David,Jacobs,customer1839@email.com,25-34,M,Platinum,2020-08-26
1840,CUST-01840,Mpho,naidoo,,45-54,M,Gold,2020-04-15
1841,CUST-01841,Pieter,Smith,customer1841@email.com,25-34,F,Platinum,2023-07-03
1842,CUST-01842,Ayanda,Botha,customer1842@email.com,45-54,M,Gold,2021-04-13
1843,CUST-01843,Thandi,Patel,customer1843@email.com,35-44,M,Bronze,2022-02-19
1844,CUST-01844,Tumi,Khumalo,customer1844@email.com,25-34,M,Bronze,2019-07-02
1845,CUST-01845,  Nomvula,Mabaso,customer1845@email.com,18-24,F,Gold,2019-01-15
1846,CUST-01846,Thandi,Nkosi,customer1846@email.com,35-44,M,Silver,2023-03-13
1847,CUST-01847,Thabo,Cele,customer1847@email.com,35-44,F,Silver,2020-01-11
1848,CUST-01848,Mpho,Mthembu,customer1848@email.com,25-34,M,Bronze,2022-04-02
1849,CUST-01849,Aisha,Mabaso,customer1849@email.com,55+,M,Gold,2022-04-16
1850,CUST-01850,Pieter,Pillay,customer1850@email.com,25-34,M,Silver,2023-04-05
1851,CUST-01851,Nthabiseng,Khumalo,customer1851@email.com,18-24,F,Bronze,2020-02-02
1852,CUST-01852,Thabo,Patel,customer1852@email.com,18-24,F,Platinum,2019-12-03
1853,CUST-01853,Mpho,Reddy,customer1853@email.com,25-34,M,Bronze,2019-08-13
1854,CUST-01854,Lebo,Jacobs,customer1854@email.com,35-44,F,Bronze,2020-04-12
1855,CUST-01855,Sarah,van der Merwe,customer1855@email.com,25-34,F,Bronze,2020-06-15
